referrer,views_total,views_unique
nutui.jd.com,4659,764
github.com,1046,238
Google,202,104
cn.bing.com,86,43
link.juejin.cn,49,25
Bing,39,18
Baidu,26,19
link.zhihu.com,26,19
gitee.com,16,10
npmjs.com,8,3
