referrer,views_total,views_unique
nutui.jd.com,5264,811
github.com,884,182
Google,211,100
link.juejin.cn,116,40
cn.bing.com,110,56
Baidu,63,15
npmjs.com,51,4
link.zhihu.com,28,15
ext.dcloud.net.cn,22,3
Bing,21,11
