referrer,views_total,views_unique
nutui.jd.com,5675,1146
github.com,1399,305
Google,287,132
cn.bing.com,74,44
link.juejin.cn,67,39
gitee.com,36,21
link.zhihu.com,32,24
Bing,22,15
npmjs.com,22,12
link.csdn.net,20,5
