referrer,views_total,views_unique
nutui.jd.com,5945,1335
github.com,2351,336
Google,182,88
link.juejin.cn,170,90
oschina.net,155,106
cn.bing.com,56,33
joyspace.jd.com,48,2
jagile.jd.com,46,16
link.segmentfault.com,41,5
Baidu,37,16
