referrer,views_total,views_unique
nutui.jd.com,5033,848
github.com,956,179
Google,361,135
cn.bing.com,104,41
link.juejin.cn,66,28
Baidu,59,16
link.zhihu.com,37,17
Bing,32,9
x6.antv.vision,31,1
npmjs.com,26,6
