referrer,views_total,views_unique
nutui.jd.com,2494,463
github.com,406,103
Google,159,86
cn.bing.com,85,18
Baidu,48,4
gitee.com,45,5
link.juejin.cn,33,13
link.zhihu.com,15,12
cnblogs.com,12,1
codeup.aliyun.com,8,1
