referrer,views_total,views_unique
nutui.jd.com,3841,722
github.com,1800,303
Google,178,85
cn.bing.com,34,23
gitee.com,34,15
link.juejin.cn,32,18
Baidu,26,12
xingyun.jd.com,24,6
link.zhihu.com,19,16
mail.qq.com,17,6
