referrer,views_total,views_unique
nutui.jd.com,3329,792
github.com,593,153
Google,243,130
cn.bing.com,167,53
Baidu,71,44
medium.com,70,28
hellogithub.com,63,50
link.juejin.cn,41,17
gitee.com,37,11
blog.csdn.net,24,7
