referrer,views_total,views_unique
nutui.jd.com,5194,1030
github.com,1447,286
Google,195,92
link.juejin.cn,88,35
cn.bing.com,86,45
link.zhihu.com,53,24
link.csdn.net,37,3
Baidu,29,18
gitee.com,23,16
npmjs.com,18,6
