referrer,views_total,views_unique
nutui.jd.com,4083,633
github.com,810,172
Google,303,131
link.juejin.cn,108,23
cn.bing.com,62,27
gitee.com,32,8
Bing,25,18
link.csdn.net,25,8
Baidu,20,8
npmjs.com,19,6
