referrer,views_total,views_unique
nutui.jd.com,5102,779
github.com,877,172
Google,224,124
link.juejin.cn,123,23
cn.bing.com,61,41
Baidu,60,16
npmjs.com,44,9
link.zhihu.com,20,14
Bing,14,10
gitee.com,12,10
