referrer,views_total,views_unique
nutui.jd.com,4599,748
github.com,983,178
Google,338,120
cn.bing.com,136,47
gitee.com,43,14
link.juejin.cn,40,23
Baidu,37,19
link.zhihu.com,19,14
Bing,14,10
link.csdn.net,11,5
