referrer,views_total,views_unique
nutui.jd.com,4171,747
github.com,1217,232
Google,267,100
cn.bing.com,107,34
Bing,54,10
link.juejin.cn,49,32
Baidu,44,19
link.zhihu.com,22,10
link.csdn.net,15,3
npmjs.com,12,6
