referrer,views_total,views_unique
nutui.jd.com,3898,755
github.com,1677,276
Google,180,85
link.juejin.cn,68,40
cn.bing.com,65,29
link.zhihu.com,39,25
Baidu,26,12
gitee.com,19,17
github1s.com,18,1
blog.csdn.net,15,12
