referrer,views_total,views_unique
nutui.jd.com,5823,871
github.com,1000,204
Google,235,95
link.juejin.cn,119,45
cn.bing.com,97,51
Baidu,52,17
npmjs.com,38,10
gitee.com,31,6
link.zhihu.com,26,11
joyspace.jd.com,23,2
