referrer,views_total,views_unique
nutui.jd.com,5280,862
github.com,1312,249
Google,209,91
cn.bing.com,100,39
Bing,56,6
link.juejin.cn,52,29
gitee.com,42,9
link.zhihu.com,32,15
Baidu,25,17
npmjs.com,15,6
