referrer,views_total,views_unique
nutui.jd.com,4204,754
github.com,1076,169
Google,240,114
link.juejin.cn,184,31
cn.bing.com,138,45
gitee.com,133,9
link.zhihu.com,89,20
npmjs.com,61,6
Bing,35,12
Baidu,21,16
