referrer,views_total,views_unique
nutui.jd.com,3531,763
github.com,1467,247
link.juejin.cn,133,67
Google,122,58
jagile.jd.com,27,13
cn.bing.com,23,18
link.zhihu.com,23,13
link.segmentfault.com,21,3
gitee.com,20,16
mail.qq.com,14,2
