referrer,views_total,views_unique
nutui.jd.com,5811,856
github.com,1549,296
Google,257,96
link.juejin.cn,160,60
joyspace.jd.com,85,3
cn.bing.com,63,28
Baidu,45,31
link.zhihu.com,25,22
gitee.com,25,8
link.csdn.net,19,11
