referrer,views_total,views_unique
nutui.jd.com,4446,777
github.com,1546,306
Google,237,86
link.juejin.cn,115,70
Baidu,33,22
mail.qq.com,24,7
cn.bing.com,22,15
link.csdn.net,22,11
link.segmentfault.com,19,3
link.zhihu.com,18,17
