referrer,views_total,views_unique
nutui.jd.com,5622,994
github.com,1856,364
Google,279,118
joyspace.jd.com,128,4
link.juejin.cn,101,77
Baidu,71,33
link.zhihu.com,71,23
madewith.cn,66,1
docs.qq.com,41,1
cn.bing.com,40,25
