referrer,views_total,views_unique
nutui.jd.com,4100,705
github.com,576,144
Google,371,152
medium.com,216,65
cn.bing.com,127,60
npmjs.com,85,4
Baidu,79,45
Bing,45,17
gitee.com,40,16
link.juejin.cn,24,14
