url_path,views_total,views_unique
/jdf2e/nutui,1306,749
/jdf2e/nutui/issues,956,283
/jdf2e/nutui/releases,250,135
/jdf2e/nutui/tree/v4/src,212,73
/jdf2e/nutui/tree/v4/src/packages,163,50
/jdf2e/nutui/pulls,146,27
/jdf2e/nutui/issues/2461,136,107
/jdf2e/nutui/tree/v4/packages,129,43
/jdf2e/nutui/issues/1671,91,78
/jdf2e/nutui/blob/v4/README_EN.md,89,38
