referrer,views_total,views_unique
nutui.jd.com,5799,943
github.com,1111,231
Google,326,142
link.juejin.cn,103,49
cn.bing.com,96,46
link.zhihu.com,76,25
gitee.com,39,9
oschina.net,30,5
pinyin-pro.cn,25,1
Baidu,23,9
