referrer,views_total,views_unique
nutui.jd.com,5452,773
github.com,1291,271
Google,235,78
link.juejin.cn,128,59
cn.bing.com,64,26
Baidu,46,22
link.zhihu.com,43,20
link.csdn.net,24,16
gitee.com,18,7
ma.home.to,17,1
