referrer,views_total,views_unique
nutui.jd.com,4926,764
github.com,1172,182
Google,396,139
cn.bing.com,106,53
link.juejin.cn,81,27
link.zhihu.com,66,15
Baidu,56,12
github.sheincorp.cn,46,1
gitee.com,29,12
Bing,27,15
