referrer,views_total,views_unique
nutui.jd.com,5557,1247
github.com,2327,347
Google,211,80
link.juejin.cn,70,43
link.zhihu.com,65,19
cn.bing.com,54,27
Baidu,41,18
gitee.com,37,22
mail.qq.com,25,8
Bing,17,8
