referrer,views_total,views_unique
nutui.jd.com,5025,1132
github.com,1898,303
link.juejin.cn,167,88
Google,153,74
oschina.net,119,90
jagile.jd.com,45,15
link.segmentfault.com,39,4
cn.bing.com,37,23
gitee.com,29,21
link.zhihu.com,25,14
