referrer,views_total,views_unique
nutui.jd.com,4809,856
github.com,2401,365
Google,198,91
link.juejin.cn,57,31
joyspace.jd.com,46,3
cn.bing.com,43,25
link.zhihu.com,33,23
Baidu,31,26
gitee.com,22,18
link.csdn.net,16,12
