referrer,views_total,views_unique
nutui.jd.com,4311,902
github.com,605,158
Google,387,157
link.juejin.cn,222,95
cn.bing.com,95,61
Baidu,81,57
medium.com,65,25
Bing,38,16
npmjs.com,38,5
link.zhihu.com,31,22
