referrer,views_total,views_unique
nutui.jd.com,3626,663
github.com,344,110
Google,332,137
cn.bing.com,143,55
medium.com,115,40
npmjs.com,103,3
Baidu,86,52
link.juejin.cn,55,14
Bing,44,17
gitee.com,19,10
