referrer,views_total,views_unique
nutui.jd.com,3540,792
github.com,982,131
Google,361,133
cn.bing.com,119,51
medium.com,78,34
Baidu,75,43
Bing,49,18
link.juejin.cn,41,19
link.csdn.net,18,11
gitee.com,12,10
