referrer,views_total,views_unique
nutui.jd.com,5040,1089
github.com,2095,342
Google,246,107
link.juejin.cn,84,46
cn.bing.com,66,27
link.zhihu.com,37,21
gitee.com,37,20
Baidu,28,13
Bing,24,8
mail.qq.com,21,7
