referrer,views_total,views_unique
nutui.jd.com,4493,722
github.com,898,175
Google,280,139
link.juejin.cn,132,30
cn.bing.com,90,37
Bing,44,12
link.zhihu.com,36,21
Baidu,33,8
npmjs.com,16,5
ai2news.com,14,3
