referrer,views_total,views_unique
nutui.jd.com,4882,839
github.com,900,186
Google,345,133
cn.bing.com,102,39
link.juejin.cn,66,28
Baidu,59,16
link.zhihu.com,38,18
Bing,32,9
x6.antv.vision,31,1
npmjs.com,26,6
