referrer,views_total,views_unique
nutui.jd.com,5191,847
github.com,1331,236
Google,269,98
cn.bing.com,93,51
joyspace.jd.com,77,1
link.juejin.cn,55,23
link.zhihu.com,45,15
Baidu,33,13
kgithub.com,20,3
gitee.com,17,6
