referrer,views_total,views_unique
nutui.jd.com,2686,466
github.com,380,105
Google,186,91
cn.bing.com,50,22
link.juejin.cn,42,19
Bing,28,4
gitee.com,27,4
Baidu,14,4
ai2news.com,14,3
link.zhihu.com,11,11
