referrer,views_total,views_unique
nutui.jd.com,5366,779
github.com,1388,270
Google,191,72
link.juejin.cn,74,60
cn.bing.com,62,23
Baidu,52,20
link.zhihu.com,37,16
link.csdn.net,26,18
gitee.com,20,9
blog.51cto.com,17,2
