referrer,views_total,views_unique
nutui.jd.com,3492,647
github.com,699,131
Google,272,133
medium.com,226,61
cn.bing.com,146,69
link.juejin.cn,71,22
Baidu,61,36
Bing,59,33
npmjs.com,48,12
link.zhihu.com,33,9
