referrer,views_total,views_unique
nutui.jd.com,5362,758
github.com,948,173
Google,302,143
link.juejin.cn,140,21
Baidu,88,16
cn.bing.com,65,47
npmjs.com,47,11
Bing,22,12
gitee.com,21,12
link.zhihu.com,18,10
