referrer,views_total,views_unique
nutui.jd.com,3312,717
Google,352,146
github.com,345,121
cn.bing.com,169,72
gitee.com,118,13
Baidu,106,65
medium.com,105,43
link.juejin.cn,34,20
Bing,24,12
hellogithub.com,17,7
