referrer,views_total,views_unique
nutui.jd.com,4845,856
github.com,1088,220
Google,261,126
cn.bing.com,116,48
link.juejin.cn,114,47
gitee.com,41,11
link.zhihu.com,39,27
Baidu,28,10
link.csdn.net,12,6
Bing,11,7
