referrer,views_total,views_unique
nutui.jd.com,4644,820
github.com,1344,262
Google,286,106
cn.bing.com,90,33
link.juejin.cn,57,39
Bing,49,8
Baidu,43,18
link.zhihu.com,24,11
link.csdn.net,15,3
npmjs.com,12,6
