referrer,views_total,views_unique
nutui.jd.com,5780,965
github.com,1200,249
Google,304,137
link.juejin.cn,124,55
cn.bing.com,114,49
link.zhihu.com,78,27
gitee.com,39,9
oschina.net,30,5
Baidu,26,10
Bing,12,8
