referrer,views_total,views_unique
nutui.jd.com,5942,924
github.com,1203,222
Google,242,103
cn.bing.com,89,47
link.juejin.cn,89,44
gitee.com,35,7
Baidu,28,15
joyspace.jd.com,21,2
npmjs.com,19,10
link.zhihu.com,16,12
