referrer,views_total,views_unique
nutui.jd.com,3925,742
github.com,909,158
Google,210,107
link.juejin.cn,204,33
gitee.com,134,10
cn.bing.com,109,44
link.zhihu.com,81,26
Baidu,34,19
Bing,33,11
npmjs.com,23,4
