referrer,views_total,views_unique
nutui.jd.com,5844,940
github.com,1939,344
Google,271,109
joyspace.jd.com,196,3
link.juejin.cn,163,66
Baidu,53,37
cn.bing.com,38,30
link.csdn.net,33,12
gitee.com,28,7
link.zhihu.com,27,24
