referrer,views_total,views_unique
nutui.jd.com,5725,1106
github.com,1693,301
Google,213,94
link.juejin.cn,112,43
cn.bing.com,58,35
link.zhihu.com,46,29
Bing,42,16
Baidu,39,14
gitee.com,25,18
m.baidu.com,21,3
