referrer,views_total,views_unique
nutui.jd.com,4749,795
github.com,819,173
Google,234,103
link.zhihu.com,118,20
cn.bing.com,92,50
link.juejin.cn,57,35
gitee.com,40,12
Bing,27,13
Baidu,24,17
npmjs.com,23,5
