referrer,views_total,views_unique
nutui.jd.com,3144,632
github.com,1270,248
Google,153,83
joyspace.jd.com,136,3
link.juejin.cn,65,47
Baidu,27,20
Bing,26,3
cn.bing.com,25,17
link.csdn.net,24,7
link.zhihu.com,18,16
