referrer,views_total,views_unique
nutui.jd.com,4239,701
github.com,851,168
Google,241,125
link.juejin.cn,140,33
cn.bing.com,89,49
gitee.com,41,12
npmjs.com,31,11
link.zhihu.com,24,19
Baidu,17,14
Bing,12,5
