referrer,views_total,views_unique
nutui.jd.com,3825,639
github.com,395,120
Google,350,149
medium.com,194,62
cn.bing.com,136,58
npmjs.com,103,3
Baidu,64,44
Bing,37,13
gitee.com,29,15
link.juejin.cn,17,8
