referrer,views_total,views_unique
nutui.jd.com,4533,820
github.com,2179,319
Google,205,109
cn.bing.com,84,36
link.juejin.cn,52,25
joyspace.jd.com,42,2
link.zhihu.com,32,21
Baidu,30,16
gitee.com,19,15
jb51.net,16,2
