referrer,views_total,views_unique
nutui.jd.com,4076,729
github.com,1266,197
Google,238,118
cn.bing.com,170,53
link.zhihu.com,83,15
link.juejin.cn,63,33
npmjs.com,59,5
gitee.com,43,12
Baidu,25,18
Bing,19,9
