referrer,views_total,views_unique
nutui.jd.com,5677,827
github.com,1012,186
Google,311,145
link.juejin.cn,142,23
Baidu,89,17
cn.bing.com,64,46
npmjs.com,48,12
gitee.com,22,13
Bing,22,12
link.zhihu.com,19,11
