referrer,views_total,views_unique
nutui.jd.com,3828,830
github.com,598,160
Google,338,136
link.juejin.cn,246,44
cn.bing.com,175,75
Baidu,117,64
medium.com,52,20
hellogithub.com,34,8
Bing,27,15
gitee.com,26,11
