referrer,views_total,views_unique
nutui.jd.com,4562,867
github.com,817,174
cn.bing.com,236,63
Google,222,99
link.juejin.cn,95,31
npmjs.com,50,9
Baidu,36,16
link.zhihu.com,26,17
link.csdn.net,22,8
Bing,21,15
