referrer,views_total,views_unique
nutui.jd.com,4823,796
github.com,1150,196
Google,333,120
cn.bing.com,141,51
link.juejin.cn,56,28
gitee.com,45,14
Baidu,40,22
link.zhihu.com,20,15
Bing,15,11
link.csdn.net,11,5
