referrer,views_total,views_unique
nutui.jd.com,5251,842
github.com,858,181
Google,212,98
cn.bing.com,120,59
link.juejin.cn,120,39
Baidu,62,15
npmjs.com,52,3
link.zhihu.com,30,17
Bing,22,10
xingyun.jd.com,22,1
