url_path,views_total,views_unique
/jdf2e/nutui,2550,1210
/jdf2e/nutui/issues,2109,473
/jdf2e/nutui/pulls,526,58
/jdf2e/nutui/releases,428,283
/jdf2e/nutui/tree/next/src,353,177
/jdf2e/nutui/tree/next/src/packages,270,148
/jdf2e/nutui/tree/next/src/packages/__VUE,188,107
/jdf2e/nutui/blob/next/awesome.md,114,91
/jdf2e/nutui/search,102,36
/jdf2e/nutui/tree/next/src/sites,101,63
