url_path,views_total,views_unique
/jdf2e/nutui,1989,983
/jdf2e/nutui/issues,1724,431
/jdf2e/nutui/releases,401,265
/jdf2e/nutui/tree/next/src,375,189
/jdf2e/nutui/tree/next/src/packages,301,160
/jdf2e/nutui/tree/next/src/packages/__VUE,223,115
/jdf2e/nutui/pulls,190,46
/jdf2e/nutui/search,118,44
/jdf2e/nutui/tree/next/src/sites,92,59
/jdf2e/nutui/tree/next/jd,87,70
