referrer,views_total,views_unique
nutui.jd.com,3169,656
github.com,1264,211
Google,100,53
link.juejin.cn,96,55
link.zhihu.com,22,12
link.segmentfault.com,21,3
cn.bing.com,18,12
github.dev,11,1
gitee.com,10,10
Baidu,9,7
