referrer,views_total,views_unique
nutui.jd.com,3396,687
github.com,815,122
Google,301,153
cn.bing.com,160,62
medium.com,100,35
Baidu,85,54
link.juejin.cn,70,33
Bing,52,24
npmjs.com,44,4
gitee.com,24,11
