referrer,views_total,views_unique
nutui.jd.com,5673,921
github.com,1800,334
Google,284,107
link.juejin.cn,160,60
joyspace.jd.com,121,3
Baidu,49,34
link.csdn.net,38,14
cn.bing.com,33,26
link.zhihu.com,25,22
gitee.com,23,8
